#Digilent WaveForms Curve Tracer Trace
#Type:Diode
#Frequency:10 kHz
#RAnode:10 kOhm
#Resolution:
#Vce:320.7049465 uV
#Ic:32.13585923 nA
#Vbe:0 V
#Ib:0 A
V (V),I (A),Vra (V)
-1.071552257020862,-6.762929207674506e-05,-1.796
-1.07227384315054,-6.794261670428137e-05,-1.8
-1.072835076806956,-6.823183943739181e-05,-1.804
-1.073556662936633,-6.852909613531087e-05,-1.808
-1.074438601539573,-6.882635283322995e-05,-1.812
-1.07508001143262,-6.917984728480938e-05,-1.816
-1.075881773798928,-6.948513794753708e-05,-1.82
-1.076362831218713,-6.981453050469064e-05,-1.824
-1.07700424111176,-7.01439230618442e-05,-1.828
-1.0778861797147,-7.045724768938051e-05,-1.832
-1.078607765844378,-7.077860628172545e-05,-1.836
-1.079168999500794,-7.109193090926176e-05,-1.84
-1.080131114340364,-7.14132895016067e-05,-1.844
-1.081013052943304,-7.175874998837751e-05,-1.848
-1.081734639072981,-7.207207461591383e-05,-1.852
-1.082456225202659,-7.241753510268464e-05,-1.856
-1.083257987568967,-7.27147918006037e-05,-1.86
-1.083819221225383,-7.302008246333139e-05,-1.864
-1.08446063111843,-7.335750898529358e-05,-1.868
-1.085422745958001,-7.366279964802126e-05,-1.872
-1.085903803377786,-7.398415824036621e-05,-1.876
-1.086625389507464,-7.432158476232838e-05,-1.88
-1.087266799400511,-7.461884146024746e-05,-1.884
-1.087908209293557,-7.49402000525924e-05,-1.888
-1.088629795423235,-7.523745675051146e-05,-1.892
-1.089431557789544,-7.555881534285641e-05,-1.896
-1.08999279144596,-7.588017393520134e-05,-1.9
-1.090634201339007,-7.621760045716353e-05,-1.904
-1.091355787468684,-7.656306094393434e-05,-1.908
-1.092077373598362,-7.68924535010879e-05,-1.912
-1.09279895972804,-7.720577812862421e-05,-1.916
-1.093841250804241,-7.754320465058639e-05,-1.92
-1.094482660697288,-7.786456324293134e-05,-1.924
-1.095043894353704,-7.818592183527627e-05,-1.928
-1.095524951773489,-7.852334835723846e-05,-1.932
-1.096406890376429,-7.886880884400927e-05,-1.936
-1.096727595322952,-7.915803157711971e-05,-1.94
-1.097369005215999,-7.947135620465602e-05,-1.944
-1.098090591345677,-7.977664686738372e-05,-1.948
-1.098651825002093,-8.010603942453728e-05,-1.952
-1.09937341113177,-8.042739801688222e-05,-1.956
-1.099934644788186,-8.074072264441854e-05,-1.96
-1.100816583391126,-8.108618313118935e-05,-1.964
-1.101297640810911,-8.138343982910841e-05,-1.968
-1.102019226940589,-8.173693428068784e-05,-1.972
-1.102660636833636,-8.205025890822415e-05,-1.976
-1.103462399199944,-8.236358353576047e-05,-1.98
-1.104103809092991,-8.269297609291403e-05,-1.984
-1.104825395222669,-8.301433468525897e-05,-1.988
-1.105386628879085,-8.33356932776039e-05,-1.992
-1.105947862535501,-8.36731197995661e-05,-1.996
-1.10674962490181,-8.400251235671966e-05,-2
