#Digilent WaveForms Curve Tracer Trace
#Type:Diode
#Frequency:10 kHz
#RAnode:10 kOhm
#Resolution:
#Vce:3.671268633 mV
#Ic:367.6998899 nA
#Vbe:0 V
#Ib:0 A
V (V),I (A),Vra (V)
-2.096712354428568,-9.802521641516135e-07,-2.25
-2.107726160328638,-1.072177136619148e-06,-2.26
-2.116904331912029,-1.164102109086683e-06,-2.27
-2.127918137812099,-1.164102109086683e-06,-2.28
-2.136178492237151,-1.072177136619148e-06,-2.29
-2.146274480978882,-1.164102109086683e-06,-2.3
-2.154534835403934,-1.164102109086683e-06,-2.31
-2.163713006987325,-1.256027081554218e-06,-2.32
-2.172891178570717,-1.256027081554218e-06,-2.33
-2.182987167312447,-1.164102109086683e-06,-2.34
-2.194000973212517,-1.164102109086683e-06,-2.35
-2.202261327637569,-1.347952054021752e-06,-2.36
-2.2123573163793,-1.256027081554218e-06,-2.37
-2.221535487962691,-1.347952054021752e-06,-2.38
-2.23254929386276,-1.347952054021752e-06,-2.39
-2.241727465446152,-1.164102109086683e-06,-2.4
-2.249987819871204,-1.256027081554218e-06,-2.41
-2.261001625771274,-1.347952054021752e-06,-2.42
-2.270179797354665,-1.439877026489287e-06,-2.43
-2.278440151779717,-1.347952054021752e-06,-2.44
-2.288536140521448,-1.439877026489287e-06,-2.45
-2.298632129263178,-1.439877026489287e-06,-2.46
-2.306892483688231,-1.347952054021752e-06,-2.47
-2.316988472429961,-1.439877026489287e-06,-2.48
-2.327084461171692,-1.439877026489287e-06,-2.49
-2.335344815596744,-1.531801998956822e-06,-2.5
-2.348194255813492,-1.439877026489287e-06,-2.51
-2.359208061713562,-1.439877026489287e-06,-2.52
-2.369304050455292,-1.347952054021752e-06,-2.53
-2.379400039197022,-1.347952054021752e-06,-2.54
-2.388578210780414,-1.347952054021752e-06,-2.55
-2.396838565205466,-1.347952054021752e-06,-2.56
-2.406934553947197,-1.347952054021752e-06,-2.57
-2.417030542688927,-1.531801998956822e-06,-2.58
-2.427126531430658,-1.439877026489287e-06,-2.59
-2.436304703014049,-1.439877026489287e-06,-2.6
-2.44548287459744,-1.439877026489287e-06,-2.61
-2.454661046180832,-1.531801998956822e-06,-2.62
-2.463839217764223,-1.531801998956822e-06,-2.63
-2.473935206505954,-1.623726971424357e-06,-2.64
-2.482195560931006,-1.623726971424357e-06,-2.65
-2.493209366831076,-1.623726971424357e-06,-2.66
-2.502387538414467,-1.715651943891891e-06,-2.67
-2.512483527156197,-1.715651943891891e-06,-2.68
-2.521661698739589,-1.623726971424357e-06,-2.69
-2.531757687481319,-1.623726971424357e-06,-2.7
-2.542771493381389,-1.623726971424357e-06,-2.71
-2.55194966496478,-1.623726971424357e-06,-2.72
-2.560210019389833,-1.807576916359426e-06,-2.73
-2.570306008131563,-1.807576916359426e-06,-2.74
-2.577648545398276,-1.807576916359426e-06,-2.75
-2.587744534140007,-1.715651943891891e-06,-2.76
-2.597840522881737,-1.807576916359426e-06,-2.77
-2.60610087730679,-1.715651943891891e-06,-2.78
-2.61619686604852,-1.807576916359426e-06,-2.79
-2.62629285479025,-1.899501888826961e-06,-2.8
-2.634553209215303,-1.991426861294496e-06,-2.81
-2.643731380798694,-2.083351833762031e-06,-2.82
-2.654745186698764,-2.083351833762031e-06,-2.83
-2.664841175440494,-1.991426861294496e-06,-2.84
-2.674019347023886,-1.991426861294496e-06,-2.85
-2.682279701448938,-1.899501888826961e-06,-2.86
-2.692375690190668,-2.083351833762031e-06,-2.87
-2.703389496090738,-1.991426861294496e-06,-2.88
-2.710732033357451,-1.991426861294496e-06,-2.89
-2.720828022099182,-1.991426861294496e-06,-2.9
-2.730924010840912,-2.175276806229565e-06,-2.91
-2.740102182424303,-2.083351833762031e-06,-2.92
-2.751115988324373,-2.359126751164635e-06,-2.93
-2.759376342749425,-2.359126751164635e-06,-2.94
-2.768554514332817,-2.175276806229565e-06,-2.95
-2.778650503074547,-2.175276806229565e-06,-2.96
-2.787828674657939,-2.2672017786971e-06,-2.97
-2.79700684624133,-2.359126751164635e-06,-2.98
-2.80710283498306,-2.359126751164635e-06,-2.99
-2.816281006566452,-2.359126751164635e-06,-3
-2.827294812466521,-2.2672017786971e-06,-3.01
-2.836472984049913,-2.2672017786971e-06,-3.02
-2.846568972791643,-2.2672017786971e-06,-3.03
-2.855747144375035,-2.359126751164635e-06,-3.04
-2.865843133116765,-2.45105172363217e-06,-3.05
-2.875939121858496,-2.359126751164635e-06,-3.06
-2.885117293441887,-2.2672017786971e-06,-3.07
-2.895213282183617,-2.2672017786971e-06,-3.08
-2.90347363660867,-2.45105172363217e-06,-3.09
-2.9135696253504,-2.634901668567239e-06,-3.1
-2.923665614092131,-2.634901668567239e-06,-3.11
-2.932843785675522,-2.634901668567239e-06,-3.12
-2.942939774417253,-2.542976696099704e-06,-3.13
-2.951200128842305,-2.542976696099704e-06,-3.14
-2.961296117584035,-2.726826641034774e-06,-3.15
-2.970474289167427,-2.634901668567239e-06,-3.16
-2.980570277909157,-2.726826641034774e-06,-3.17
-2.989748449492549,-2.726826641034774e-06,-3.18
-2.99892662107594,-2.726826641034774e-06,-3.19
-3.009940426976009,-2.726826641034774e-06,-3.2
-3.018200781401062,-2.634901668567239e-06,-3.21
-3.027378952984453,-2.634901668567239e-06,-3.22
-3.037474941726184,-2.634901668567239e-06,-3.23
-3.046653113309575,-2.634901668567239e-06,-3.24
-3.055831284892967,-2.726826641034774e-06,-3.25
-3.066845090793036,-2.818751613502308e-06,-3.26
-3.076941079534766,-2.818751613502308e-06,-3.27
-3.086119251118158,-2.910676585969843e-06,-3.28
-3.096215239859888,-2.910676585969843e-06,-3.29
-3.10539341144328,-3.002601558437378e-06,-3.3
-3.114571583026671,-3.002601558437378e-06,-3.31
-3.123749754610063,-3.002601558437378e-06,-3.32
-3.132927926193454,-2.910676585969843e-06,-3.33
-3.143941732093523,-2.910676585969843e-06,-3.34
-3.154037720835254,-3.002601558437378e-06,-3.35
-3.164133709576984,-3.186451503372447e-06,-3.36
-3.171476246843698,-3.094526530904913e-06,-3.37
-3.182490052743767,-3.002601558437378e-06,-3.38
-3.192586041485498,-3.002601558437378e-06,-3.39
-3.201764213068889,-3.094526530904913e-06,-3.4
-3.21094238465228,-3.278376475839982e-06,-3.41
-3.220120556235672,-3.278376475839982e-06,-3.42
-3.230216544977402,-3.186451503372447e-06,-3.43
-3.238476899402455,-3.186451503372447e-06,-3.44
-3.247655070985846,-3.186451503372447e-06,-3.45
-3.257751059727577,-3.278376475839982e-06,-3.46
