#Digilent WaveForms Curve Tracer Trace
#Type:Diode
#Frequency:10 kHz
#RAnode:20 Ohm
#Resolution:
#Vce:3.671268633 mV
#Ic:183.8499449 uA
#Vbe:0 V
#Ib:0 A
V (V),I (A),Vra (V)
-2.611607780256824,-0.03041170462025837,-3.668662674650698
-2.610689963098485,-0.03036574213402461,-3.672654690618763
-2.609772145940146,-0.03031977964779084,-3.676646706586826
-2.610689963098485,-0.03031977964779084,-3.68063872255489
-2.610689963098485,-0.03041170462025837,-3.684630738522954
-2.610689963098485,-0.03036574213402461,-3.688622754491018
-2.611607780256824,-0.03036574213402461,-3.692614770459082
-2.610689963098485,-0.03041170462025837,-3.696606786427146
-2.611607780256824,-0.03045766710649214,-3.70059880239521
-2.611607780256824,-0.03041170462025837,-3.704590818363274
-2.611607780256824,-0.03045766710649214,-3.708582834331337
-2.612525597415163,-0.03045766710649214,-3.712574850299401
-2.611607780256824,-0.03045766710649214,-3.716566866267465
-2.612525597415163,-0.03045766710649214,-3.720558882235529
-2.611607780256824,-0.03045766710649214,-3.724550898203593
-2.611607780256824,-0.03041170462025837,-3.728542914171657
-2.611607780256824,-0.03045766710649214,-3.732534930139721
-2.611607780256824,-0.03045766710649214,-3.736526946107785
-2.611607780256824,-0.03041170462025837,-3.740518962075848
-2.611607780256824,-0.03041170462025837,-3.744510978043912
-2.612525597415163,-0.03036574213402461,-3.748502994011976
-2.612525597415163,-0.03045766710649214,-3.75249500998004
-2.612525597415163,-0.03045766710649214,-3.756487025948104
-2.612525597415163,-0.03036574213402461,-3.760479041916168
-2.612525597415163,-0.03045766710649214,-3.764471057884232
-2.611607780256824,-0.03036574213402461,-3.768463073852296
-2.612525597415163,-0.03041170462025837,-3.772455089820359
-2.611607780256824,-0.03036574213402461,-3.776447105788423
-2.612525597415163,-0.03041170462025837,-3.780439121756487
-2.612525597415163,-0.03036574213402461,-3.784431137724551
-2.612525597415163,-0.03036574213402461,-3.788423153692615
-2.612525597415163,-0.03041170462025837,-3.792415169660678
-2.613443414573502,-0.03036574213402461,-3.796407185628742
-2.612525597415163,-0.03041170462025837,-3.800399201596806
-2.613443414573502,-0.03036574213402461,-3.80439121756487
-2.612525597415163,-0.03036574213402461,-3.808383233532934
-2.612525597415163,-0.03036574213402461,-3.812375249500998
-2.612525597415163,-0.03036574213402461,-3.816367265469062
-2.610689963098485,-0.03041170462025837,-3.820359281437126
-2.611607780256824,-0.03036574213402461,-3.824351297405189
-2.610689963098485,-0.03041170462025837,-3.828343313373253
-2.612525597415163,-0.03045766710649214,-3.832335329341317
-2.610689963098485,-0.03036574213402461,-3.836327345309381
-2.612525597415163,-0.03036574213402461,-3.840319361277445
-2.611607780256824,-0.03036574213402461,-3.844311377245509
-2.612525597415163,-0.03041170462025837,-3.848303393213573
-2.611607780256824,-0.03036574213402461,-3.852295409181637
-2.612525597415163,-0.03041170462025837,-3.8562874251497
-2.612525597415163,-0.03041170462025837,-3.860279441117765
-2.612525597415163,-0.03045766710649214,-3.864271457085828
-2.612525597415163,-0.03041170462025837,-3.868263473053892
-2.611607780256824,-0.03041170462025837,-3.872255489021956
-2.612525597415163,-0.03050362959272591,-3.87624750499002
-2.613443414573502,-0.03045766710649214,-3.880239520958084
-2.612525597415163,-0.03050362959272591,-3.884231536926148
-2.611607780256824,-0.03045766710649214,-3.888223552894211
-2.611607780256824,-0.03045766710649214,-3.892215568862276
-2.611607780256824,-0.03036574213402461,-3.896207584830339
-2.612525597415163,-0.03036574213402461,-3.900199600798403
-2.611607780256824,-0.03041170462025837,-3.904191616766467
-2.612525597415163,-0.03045766710649214,-3.908183632734531
-2.612525597415163,-0.03041170462025837,-3.912175648702595
-2.612525597415163,-0.03045766710649214,-3.916167664670659
-2.611607780256824,-0.03041170462025837,-3.920159680638723
